MIST	
Room	ID	Volume	Net Lettable	Circulation	Occupancy	Floor - Ground	Floor - Upper	Floor - Total	Floor - Void	Floor - Win	Floor - Door	Floor - Hole	Floor - WinCount	Floor - DoorCount	Floor - HoleCount	Roof - Gross	Roof - Net	Roof - Win	Roof - Door	Roof - Hole	Roof - WinCount	Roof - DoorCount	Roof - HoleCount	Ceiling	Ext. Wall - Gross	Ext. Wall - Net	Ext. Wall - Win	Ext. Wall - Door	Ext. Wall - Hole	Ext. Wall - WinCount	Ext. Wall - DoorCount	Ext. Wall - HoleCount	Ext. Wall - Adj	Partition - Gross	Partition - Net	Partition - Win	Partition - Door	Partition - Hole	 Partition - DoorCount	 Partition - WinCount	 Partition - HoleCount	
Bathroom 7	BTHR0624	29.8820	 8.5370	 0.0000	 0	 0.0000	 8.5370	 8.5370	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 45.2760	 45.2760	 45.2760	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bathroom 7	BTHR0625	29.8820	 8.5380	 0.0000	 0	 0.0000	 8.5380	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 45.2760	 45.2760	 45.2760	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bathroom 7	BTHR0626	29.8820	 8.5380	 0.0000	 0	 8.0120	 0.5260	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 45.2760	 45.2760	 45.2760	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bathroom 7	BTHR0627	29.8820	 8.5380	 0.0000	 0	 0.0000	 8.5380	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 45.2760	 45.2760	 45.2760	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bathroom 7	BTHR0628	29.8820	 8.5380	 0.0000	 0	 0.0000	 8.5380	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 45.2760	 45.2760	 45.2760	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bathroom 7	BTHR0629	29.8820	 8.5380	 0.0000	 0	 0.0000	 8.5380	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 45.2760	 45.2760	 45.2760	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bathroom 7	BTHR0630	29.8820	 8.5380	 0.0000	 0	 0.0000	 8.5380	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 45.2760	 45.2760	 45.2760	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bathroom 7	BTHR0631	29.8820	 8.5380	 0.0000	 0	 5.3340	 3.2040	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 45.2760	 45.2760	 45.2760	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bathroom 7	BTHR0632	29.8820	 8.5380	 0.0000	 0	 0.0000	 8.5380	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 45.2760	 45.2760	 45.2760	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bathroom 7	BTHR0633	29.8820	 8.5380	 0.0000	 0	 0.0000	 8.5380	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 45.2760	 45.2760	 45.2760	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 18	BD180028	89.6460	 25.6130	 0.0000	 0	 17.6400	 7.9730	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 54.9780	 54.9780	 54.9780	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 18	BD180029	89.6460	 25.6130	 0.0000	 0	 20.0110	 5.6020	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 54.9780	 54.9780	 54.9780	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 18	BD180030	89.6460	 25.6130	 0.0000	 0	 23.4930	 2.1200	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 54.9780	 54.9780	 54.9780	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 18	BD180031	89.6460	 25.6130	 0.0000	 0	 25.3280	 0.2850	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 54.9780	 54.9780	 54.9780	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 21	BD210011	89.6460	 25.6130	 0.0000	 0	 21.2870	 4.3260	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 18.3790	 10.3600	 8.0190	 0.0000	 0.0000	 2	 0	 0	 52.7690	 52.7690	 52.7690	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 24	BD240056	89.6460	 25.6130	 0.0000	 0	 25.6130	 0.0000	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 19.6640	 11.0850	 8.5790	 0.0000	 0.0000	 2	 0	 0	 51.4840	 51.4840	 51.4840	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 24	BD240057	89.6460	 25.6130	 0.0000	 0	 20.3770	 5.2360	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 24.2040	 13.6440	 10.5600	 0.0000	 0.0000	 2	 0	 0	 46.9440	 46.9440	 46.9440	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 24	BD240058	89.6460	 25.6130	 0.0000	 0	 25.1180	 0.4950	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 54.9780	 54.9780	 54.9780	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 24	BD240059	89.6460	 25.6130	 0.0000	 0	 21.7640	 3.8490	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 52.9730	 54.9780	 52.9730	 2.0050	 0.0000	 0.0000	 0	 1	 0	 
Bed 24	BD240060	89.6460	 25.6140	 0.0000	 0	 25.3790	 0.2350	 25.6140	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 54.9780	 54.9780	 54.9780	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 24	BD240061	89.6460	 25.6130	 0.0000	 0	 21.7640	 3.8490	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 52.9730	 54.9780	 52.9730	 2.0050	 0.0000	 0.0000	 0	 1	 0	 
Bed 24	BD240062	89.6460	 25.6130	 0.0000	 0	 22.6990	 2.9140	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 54.9780	 54.9780	 54.9780	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 24	BD240063	89.6460	 25.6130	 0.0000	 0	 22.6990	 2.9140	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 54.9780	 54.9780	 54.9780	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 24	BD240064	89.6460	 25.6130	 0.0000	 0	 21.7640	 3.8490	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 54.9780	 54.9780	 54.9780	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 24	BD240065	89.6460	 25.6130	 0.0000	 0	 25.6130	 0.0000	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 32.3400	 18.2300	 14.1100	 0.0000	 0.0000	 2	 0	 0	 38.8080	 38.8080	 38.8080	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 26	BD260009	89.6460	 25.6130	 0.0000	 0	 17.0460	 8.5670	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 54.9780	 54.9780	 54.9780	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 28	BD280008	89.6460	 25.6130	 0.0000	 0	 20.9720	 4.6410	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 18.0130	 10.1540	 7.8590	 0.0000	 0.0000	 2	 0	 0	 53.1350	 53.1350	 53.1350	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 3	BED30041	89.6460	 25.6140	 0.0000	 0	 22.4180	 3.1960	 25.6140	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 23.4970	 13.2450	 10.2520	 0.0000	 0.0000	 2	 0	 0	 47.6510	 47.6510	 47.6510	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 3	BED30042	89.6460	 25.6130	 0.0000	 0	 16.9110	 8.7020	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 22.1110	 12.4640	 9.6470	 0.0000	 0.0000	 2	 0	 0	 49.0360	 49.0360	 49.0360	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 3	BED30043	89.6460	 25.6140	 0.0000	 0	 22.4180	 3.1960	 25.6140	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 54.9780	 54.9780	 54.9780	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 3	BED30044	89.6460	 25.6130	 0.0000	 0	 22.4180	 3.1950	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 18.7440	 10.5660	 8.1780	 0.0000	 0.0000	 2	 0	 0	 52.4040	 52.4040	 52.4040	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 3	BED30045	89.6460	 25.6130	 0.0000	 0	 22.4180	 3.1950	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 22.8540	 12.8830	 9.9710	 0.0000	 0.0000	 2	 0	 0	 48.2930	 48.2930	 48.2930	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 5	BED50018	89.6460	 25.6130	 0.0000	 0	 25.6130	 0.0000	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 54.9780	 54.9780	 54.9780	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 5	BED50019	89.6460	 25.6130	 0.0000	 0	 16.9110	 8.7020	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 54.9780	 54.9780	 54.9780	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 5	BED50020	89.6460	 25.6130	 0.0000	 0	 25.1540	 0.4590	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 35.5740	 20.0530	 15.5210	 0.0000	 0.0000	 2	 0	 0	 35.5740	 35.5740	 35.5740	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 5	BED50021	89.6460	 25.6130	 0.0000	 0	 22.4180	 3.1950	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 54.9780	 54.9780	 54.9780	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 7	BED70019	89.6460	 25.6130	 0.0000	 0	 16.9110	 8.7020	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 35.5740	 20.0530	 15.5210	 0.0000	 0.0000	 2	 0	 0	 35.5740	 35.5740	 35.5740	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 7	BED70020	89.6460	 25.6140	 0.0000	 0	 22.4180	 3.1960	 25.6140	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 22.8540	 12.8830	 9.9710	 0.0000	 0.0000	 2	 0	 0	 48.2930	 48.2930	 48.2930	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 7	BED70021	89.6460	 25.6130	 0.0000	 0	 22.4180	 3.1950	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 23.7580	 13.3920	 10.3660	 0.0000	 0.0000	 2	 0	 0	 47.3900	 47.3900	 47.3900	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 7	BED70022	89.6460	 25.6130	 0.0000	 0	 16.9110	 8.7020	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 50.6230	 54.9780	 50.6230	 4.3550	 0.0000	 0.0000	 0	 1	 0	 
corridor #	CRRD0245	512.7420	 146.4970	 0.0000	 0	 13.3080	 133.1890	 146.4970	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 146.4980	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 226.3800	 226.3800	 226.3800	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
corridor #	CRRD0246	701.1650	 200.3340	 0.0000	 0	 43.5140	 156.8200	 200.3340	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 200.3330	 112.8830	 63.6340	 49.2490	 0.0000	 0.0000	 5	 0	 0	 308.2470	 308.2470	 308.2470	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
corridor #	CRRD0247	1090.0270	 311.4370	 0.0000	 0	 165.9090	 145.5280	 311.4370	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 311.4360	 128.5490	 72.4650	 56.0840	 0.0000	 0.0000	 8	 0	 0	 314.2670	 314.2670	 314.2670	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
corridor #	CRRD0248	1187.5250	 339.2920	 0.0000	 0	 136.6100	 202.6820	 339.2920	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 339.2930	 119.5390	 67.3850	 52.1540	 0.0000	 0.0000	 8	 0	 0	 312.0390	 333.6700	 312.0390	 21.6310	 0.0000	 0.0000	 0	 2	 0	 
corridor #	CRRD0249	897.4790	 256.4220	 0.0000	 0	 45.0740	 211.3480	 256.4220	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 256.4230	 146.4250	 82.5410	 63.8840	 0.0000	 0.0000	 7	 0	 0	 333.4000	 333.4000	 333.4000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
corridor #	CRRD0250	1111.9680	 317.7050	 0.0000	 0	 145.0400	 172.6650	 317.7050	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 317.7050	 160.2290	 90.3230	 69.9060	 0.0000	 0.0000	 7	 0	 0	 286.5500	 286.5500	 286.5500	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 11	LVNG0675	119.5290	 34.1520	 0.0000	 0	 23.3040	 10.8480	 34.1520	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 21.4110	 12.0690	 9.3420	 0.0000	 0.0000	 2	 0	 0	 62.6730	 62.6730	 62.6730	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 11	LVNG0676	119.5290	 34.1510	 0.0000	 0	 31.4380	 2.7130	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 18.7280	 10.5570	 8.1710	 0.0000	 0.0000	 2	 0	 0	 65.3560	 65.3560	 65.3560	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 14	LVNG0677	119.5290	 34.1510	 0.0000	 0	 17.6400	 16.5110	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 67.9140	 67.9140	 67.9140	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 14	LVNG0678	119.5290	 34.1510	 0.0000	 0	 28.2780	 5.8730	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 42.0420	 23.6990	 18.3430	 0.0000	 0.0000	 2	 0	 0	 42.0420	 42.0420	 42.0420	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 15	LVNG0679	119.5290	 34.1510	 0.0000	 0	 34.1510	 0.0000	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 21.5960	 12.1740	 9.4220	 0.0000	 0.0000	 2	 0	 0	 62.4880	 62.4880	 62.4880	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 15	LVNG0680	119.5290	 34.1510	 0.0000	 0	 23.2300	 10.9210	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 67.9140	 67.9140	 67.9140	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 15	LVNG0681	119.5290	 34.1510	 0.0000	 0	 17.6400	 16.5110	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 67.9140	 67.9140	 67.9140	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 15	LVNG0682	119.5290	 34.1510	 0.0000	 0	 17.6400	 16.5110	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 67.9140	 67.9140	 67.9140	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 15	LVNG0683	119.5290	 34.1510	 0.0000	 0	 25.3280	 8.8230	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 20.3880	 11.4930	 8.8950	 0.0000	 0.0000	 2	 0	 0	 63.6960	 63.6960	 63.6960	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 17	LVNG0684	119.5290	 34.1510	 0.0000	 0	 10.2260	 23.9250	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 22.6250	 12.7540	 9.8710	 0.0000	 0.0000	 2	 0	 0	 61.4590	 61.4590	 61.4590	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 19	LVNG0685	119.5290	 34.1510	 0.0000	 0	 21.7640	 12.3870	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 65.9090	 67.9140	 65.9090	 2.0050	 0.0000	 0.0000	 0	 1	 0	 
Living 19	LVNG0686	119.5290	 34.1510	 0.0000	 0	 21.7640	 12.3870	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 65.9090	 67.9140	 65.9090	 2.0050	 0.0000	 0.0000	 0	 1	 0	 
Living 21	LVNG0687	119.5290	 34.1510	 0.0000	 0	 25.8160	 8.3350	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 18.1550	 10.2340	 7.9210	 0.0000	 0.0000	 2	 0	 0	 65.9290	 65.9290	 65.9290	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 21	LVNG0688	119.5290	 34.1510	 0.0000	 0	 21.7640	 12.3870	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 67.9140	 67.9140	 67.9140	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 21	LVNG0689	119.5290	 34.1510	 0.0000	 0	 21.7640	 12.3870	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 35.5740	 20.0530	 15.5210	 0.0000	 0.0000	 2	 0	 0	 48.5100	 48.5100	 48.5100	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 22	LVNG0690	119.5290	 34.1510	 0.0000	 0	 23.4380	 10.7130	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 67.9140	 67.9140	 67.9140	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 22	LVNG0691	119.5290	 34.1520	 0.0000	 0	 22.2600	 11.8920	 34.1520	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 67.9140	 67.9140	 67.9140	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
